企业名称,统代,科技标签_高新技术产业,是否国企,龙头企业级别,2022从业人数,2023从业人数,2024从业人数,2022利润总额,实际授信额度,实际授信额度区间
华信电子有限责任公司009385,9.132663e+017,1,1,市级,6,7,7,5656,30100,"(27972.0, 31471.0]"
华泰医药有限责任公司009386,9.13097030479796e+017,1,1,国家级,,5,4,5656,29840,"(27972.0, 31471.0]"
鼎盛生物有限公司009387,9.1387305611125e+017,0,1,县级,7,4,6,-3434545,22420,"(21364.0, 24660.0]"
嘉禾物流股份有限公司009388,9.134582e+017,0,0,县级,4,7,4,343434,17600,"(14480.0, 17855.0]"
远航建设有限责任公司009389,9.13574504923e+017,1,0,市级,7,4,6,565656,5780,"(3780.0, 7370.0]"
宏达食品股份有限公司009390,9.1363693e+017,0,1,市级,7,6,2,565656,14110,"(10954.0, 14480.0]"
天成环保有限公司009391,9.1347472752e+017,1,0,市级,2,6,4,565656,25200,"(24660.0, 27972.0]"
宏达智能有限公司009392,9.13625390915827e+017,1,0,省级,1,7,,6767,18510,"(17855.0, 21364.0]"
星河生物有限责任公司009393,9.1309278509e+017,0,1,,3,,7,565656,6340,"(3780.0, 7370.0]"
瑞丰食品集团有限公司009394,9.136494872e+017,0,,县级,3,,5,-3434545,10510,"(7370.0, 10954.0]"
联创纺织有限责任公司009395,9.135960253492143e+017,0,0,县级,,5,2,-2323432,8790,"(7370.0, 10954.0]"
瑞丰电子有限公司009396,9.1343280599e+017,1,0,,7,2,1,5656,5610,"(3780.0, 7370.0]"
华泰材料有限责任公司009397,9.13505031e+017,0,1,,,2,6,565,34680,"(31471.0, 35000.0]"
博雅网络有限公司009398,9.1359872656379353e+017,1,1,市级,5,1,5,565656,28590,"(27972.0, 31471.0]"
远航纺织集团有限公司009399,9.13400863713970e+017,1,0,,,6,3,6767,6260,"(3780.0, 7370.0]"
博雅材料有限责任公司009400,9.138738649709e+017,0,1,,4,3,,676767,23140,"(21364.0, 24660.0]"
中原生物有限责任公司009401,9.1374282e+017,0,0,市级,,,7,676767,16490,"(14480.0, 17855.0]"
华泰物流集团有限公司009402,9.1362059154108e+017,0,,国家级,6,4,1,565656,34410,"(31471.0, 35000.0]"
中原食品有限责任公司009403,9.1334420827e+017,1,0,市级,,2,,676767,31560,"(31471.0, 35000.0]"
宏达电子有限责任公司009404,9.132873506902e+017,1,1,国家级,1,4,2,5656,28590,"(27972.0, 31471.0]"
联创机械集团有限公司009405,9.136733283e+017,1,,省级,6,7,,-3434545,2050,"(49.999, 3780.0]"
永泰网络有限公司009406,9.134197839e+017,1,0,,1,1,,-2323432,29360,"(27972.0, 31471.0]"
华信装备有限公司009407,9.130317e+017,1,0,,3,3,6,565,19460,"(17855.0, 21364.0]"
星河科技集团有限公司009408,9.1303011e+017,1,0,国家级,7,2,,-3434545,22800,"(21364.0, 24660.0]"
远航装备集团有限公司009409,9.1355826819e+017,1,0,县级,4,1,4,565,24240,"(21364.0, 24660.0]"
启明环保股份有限公司009410,9.13987e+017,1,1,国家级,,5,2,343434,8240,"(7370.0, 10954.0]"
汇通纺织有限公司009411,9.137925910e+017,1,1,省级,6,3,7,-2323432,25220,"(24660.0, 27972.0]"
博雅网络有限责任公司009412,9.134137306e+017,0,0,市级,6,3,1,565656,24500,"(21364.0, 24660.0]"
华信环保集团有限公司009413,9.13599624e+017,0,1,国家级,4,1,7,343434,27380,"(24660.0, 27972.0]"
启明化工有限公司009414,9.13816015115202e+017,0,,县级,6,1,7,-2323432,5050,"(3780.0, 7370.0]"
远航物流股份有限公司009415,9.1370027759512e+017,0,0,国家级,3,2,4,-2323432,33240,"(31471.0, 35000.0]"
盛世智能有限公司009416,9.1372260e+017,0,0,国家级,3,2,7,565,12760,"(10954.0, 14480.0]"
博雅食品有限责任公司009417,9.13759420350e+017,1,,县级,1,,5,-3434545,17100,"(14480.0, 17855.0]"
华信环保集团有限公司009418,9.138368317817715e+017,0,0,国家级,7,1,5,565,7890,"(7370.0, 10954.0]"
星河电子有限责任公司009419,9.1362212032945e+017,0,1,省级,4,2,1,676767,27090,"(24660.0, 27972.0]"
联创装备有限责任公司009420,9.1372406089e+017,0,1,省级,5,1,2,565,14880,"(14480.0, 17855.0]"
永泰机械有限公司009421,9.1346276e+017,1,1,国家级,,2,6,343434,400,"(49.999, 3780.0]"
联创能源集团有限公司009422,9.136240216577879e+017,1,1,县级,5,4,7,-3434545,5960,"(3780.0, 7370.0]"
瑞丰机械集团有限公司009423,9.13334310e+017,1,1,国家级,,6,,5656,23580,"(21364.0, 24660.0]"
中原医药有限责任公司009424,9.138825478671560e+017,0,1,国家级,1,3,2,-2323432,9920,"(7370.0, 10954.0]"
远航物流有限公司009425,9.135368448390e+017,0,0,国家级,1,4,,343434,10080,"(7370.0, 10954.0]"
远航环保有限责任公司009426,9.133552945139e+017,1,1,省级,5,5,7,-2323432,17860,"(17855.0, 21364.0]"
远航物流有限责任公司009427,9.1370e+017,0,0,市级,1,4,4,676767,2080,"(49.999, 3780.0]"
嘉禾电子有限责任公司009428,9.13097235e+017,0,0,省级,4,,6,565656,15330,"(14480.0, 17855.0]"
创元物流集团有限公司009429,9.139341383232e+017,1,1,县级,,4,7,676767,22750,"(21364.0, 24660.0]"
鼎盛纺织有限责任公司009430,9.1367073e+017,1,1,省级,1,6,5,5656,17850,"(14480.0, 17855.0]"
宏达智能集团有限公司009431,9.1349041499e+017,1,1,县级,1,3,3,565,8980,"(7370.0, 10954.0]"
宏达能源股份有限公司009432,9.1324410e+017,0,0,省级,3,2,7,-2323432,31510,"(31471.0, 35000.0]"
华信食品有限责任公司009433,9.1356e+017,0,,国家级,6,7,7,565656,8830,"(7370.0, 10954.0]"
金鼎生物有限公司009434,9.13465172569789e+017,0,0,县级,7,4,1,565,10580,"(7370.0, 10954.0]"
天成科技有限公司009435,9.1300906375e+017,0,1,国家级,6,5,4,6767,6780,"(3780.0, 7370.0]"
华信食品有限责任公司009436,9.133434033e+017,1,1,市级,2,5,1,6767,430,"(49.999, 3780.0]"
联创装备有限责任公司009437,9.1351159e+017,1,0,市级,1,,7,343434,8930,"(7370.0, 10954.0]"
永泰建设集团有限公司009438,9.13938996857986e+017,1,1,市级,7,4,2,565656,6640,"(3780.0, 7370.0]"
鼎盛物流集团有限公司009439,9.13937136475e+017,1,1,市级,,4,4,343434,27720,"(24660.0, 27972.0]"
嘉禾信息集团有限公司009440,9.1386323692570e+017,1,0,国家级,4,,,-2323432,23280,"(21364.0, 24660.0]"
鼎盛电子有限责任公司009441,9.138151746551e+017,0,0,市级,,6,,565,21720,"(21364.0, 24660.0]"
远航科技有限责任公司009442,9.136287401772014e+017,1,0,县级,4,1,,676767,30030,"(27972.0, 31471.0]"
中原生物有限责任公司009443,9.13655e+017,0,1,,2,5,6,-3434545,11250,"(10954.0, 14480.0]"
盛世智能有限公司009444,9.130702e+017,1,,省级,,7,7,6767,23540,"(21364.0, 24660.0]"
鼎盛装备股份有限公司009445,9.130120e+017,1,1,,2,5,6,5656,25360,"(24660.0, 27972.0]"
盛世建设股份有限公司009446,9.139732e+017,,0,市级,,7,5,676767,10190,"(7370.0, 10954.0]"
星河医药有限公司009447,9.13598979897511e+017,1,,,5,2,1,-2323432,17930,"(17855.0, 21364.0]"
天成电子股份有限公司009448,9.1356223480379e+017,0,1,市级,1,4,5,343434,25920,"(24660.0, 27972.0]"
汇通化工集团有限公司009449,9.13130e+017,0,0,,4,7,4,-3434545,19130,"(17855.0, 21364.0]"
宏达物流集团有限公司009450,9.138419008e+017,1,1,省级,,7,5,6767,30670,"(27972.0, 31471.0]"
天成机械有限公司009451,9.1348228e+017,0,1,,,,4,5656,32760,"(31471.0, 35000.0]"
创元物流股份有限公司009452,9.134212889330e+017,0,,县级,,2,5,565,7130,"(3780.0, 7370.0]"
华泰食品有限公司009453,9.138201e+017,,0,市级,1,,,565,14870,"(14480.0, 17855.0]"
远航生物集团有限公司009454,9.13265e+017,1,,省级,4,1,6,565656,33850,"(31471.0, 35000.0]"
鼎盛化工股份有限公司009455,9.13678452323681e+017,0,0,,7,,7,565656,32040,"(31471.0, 35000.0]"
嘉禾智能有限责任公司009456,9.130089506440e+017,0,0,国家级,1,1,1,6767,17660,"(14480.0, 17855.0]"
创元环保有限公司009457,9.132526831540548e+017,,1,市级,,,5,6767,16530,"(14480.0, 17855.0]"
永泰信息股份有限公司009458,9.13731567209e+017,1,,市级,,1,5,-2323432,31480,"(31471.0, 35000.0]"
宏达能源有限责任公司009459,9.1369559558216745e+017,0,0,国家级,2,6,2,5656,21250,"(17855.0, 21364.0]"
星河信息股份有限公司009460,9.138498628024061e+017,0,,市级,3,5,,565656,17060,"(14480.0, 17855.0]"
启明材料有限责任公司009461,9.1332e+017,0,1,县级,6,5,4,676767,5320,"(3780.0, 7370.0]"
宏达能源股份有限公司009462,9.13687504180843e+017,,0,国家级,,5,2,-3434545,13580,"(10954.0, 14480.0]"
天成科技股份有限公司009463,9.13937872145e+017,1,1,国家级,5,5,7,676767,26430,"(24660.0, 27972.0]"
嘉禾智能股份有限公司009464,9.13240002e+017,0,0,,1,,6,565656,15250,"(14480.0, 17855.0]"
远航物流有限公司009465,9.13773964e+017,0,1,县级,5,5,4,565,15350,"(14480.0, 17855.0]"
盛世医药股份有限公司009466,9.133428400e+017,0,0,县级,7,,7,343434,1830,"(49.999, 3780.0]"
天成材料有限责任公司009467,9.130588541e+017,0,0,县级,3,6,,-3434545,33630,"(31471.0, 35000.0]"
宏达医药股份有限公司009468,9.1306774442e+017,1,1,国家级,6,3,,5656,26150,"(24660.0, 27972.0]"
金鼎网络集团有限公司009469,9.13046089e+017,,0,省级,,7,6,5656,3150,"(49.999, 3780.0]"
汇通装备有限公司009470,9.1323863046378e+017,1,0,,1,6,5,-2323432,24610,"(21364.0, 24660.0]"
创元生物有限公司009471,9.1315169476025e+017,1,0,国家级,3,,7,-3434545,590,"(49.999, 3780.0]"
汇通机械有限公司009472,9.138222630e+017,0,0,县级,4,7,5,-3434545,29350,"(27972.0, 31471.0]"
华信医药集团有限公司009473,9.13314050367526e+017,1,0,县级,1,3,2,676767,12670,"(10954.0, 14480.0]"
瑞丰智能有限责任公司009474,9.133899e+017,1,0,省级,7,4,7,676767,8490,"(7370.0, 10954.0]"
盛世电子有限责任公司009475,9.138059e+017,0,1,县级,4,7,4,565656,8800,"(7370.0, 10954.0]"
嘉禾贸易集团有限公司009476,9.13746e+017,0,0,县级,,2,1,343434,25210,"(24660.0, 27972.0]"
星河纺织有限责任公司009477,9.13875689270678e+017,1,0,,5,5,7,-3434545,20620,"(17855.0, 21364.0]"
宏达食品股份有限公司009478,9.131405e+017,0,0,市级,4,7,,565,9400,"(7370.0, 10954.0]"
瑞丰物流集团有限公司009479,9.13516463201499e+017,0,0,市级,,1,4,676767,2760,"(49.999, 3780.0]"
金鼎科技有限公司009480,9.137857e+017,0,1,国家级,4,2,4,565656,20460,"(17855.0, 21364.0]"
瑞丰机械有限公司009481,9.13899476138980e+017,0,0,,1,5,1,-3434545,31970,"(31471.0, 35000.0]"
永泰化工股份有限公司009482,9.13518e+017,1,1,,,3,3,6767,27880,"(24660.0, 27972.0]"
启明建设有限责任公司009483,9.13503444e+017,0,1,市级,2,7,7,676767,23910,"(21364.0, 24660.0]"
联创能源有限公司009484,9.13181e+017,0,1,县级,3,,1,565656,16090,"(14480.0, 17855.0]"
星河科技集团有限公司009485,9.13950e+017,0,0,,2,6,3,343434,23340,"(21364.0, 24660.0]"
星河信息有限公司009486,9.1351e+017,0,0,,7,6,7,5656,5530,"(3780.0, 7370.0]"
中原材料集团有限公司009487,9.133033998669357e+017,0,0,国家级,2,,4,565656,12600,"(10954.0, 14480.0]"
远航网络集团有限公司009488,9.13845233607e+017,0,1,市级,2,,3,6767,5710,"(3780.0, 7370.0]"
宏达建设有限责任公司009489,9.130280432e+017,0,1,县级,1,,5,-3434545,34990,"(31471.0, 35000.0]"
汇通贸易集团有限公司009490,9.1371382801138e+017,0,1,国家级,6,2,,343434,13120,"(10954.0, 14480.0]"
启明食品有限责任公司009491,9.1356642860e+017,1,,国家级,1,6,1,5656,4270,"(3780.0, 7370.0]"
华泰材料有限责任公司009492,9.13344509369e+017,1,1,国家级,,1,1,565,12700,"(10954.0, 14480.0]"
博雅生物有限公司009493,9.139614292e+017,,1,县级,,3,3,6767,26730,"(24660.0, 27972.0]"
创元机械股份有限公司009494,9.139092762e+017,1,1,国家级,1,1,,343434,29580,"(27972.0, 31471.0]"
汇通材料有限责任公司009495,9.135822825e+017,0,1,省级,3,4,1,565656,6690,"(3780.0, 7370.0]"
中原生物集团有限公司009496,9.135306e+017,0,0,,4,5,5,565656,33960,"(31471.0, 35000.0]"
汇通化工集团有限公司009497,9.1370033718383e+017,1,,市级,6,4,3,6767,26720,"(24660.0, 27972.0]"
远航生物有限公司009498,9.1394000e+017,1,1,市级,7,7,3,-3434545,25640,"(24660.0, 27972.0]"
中原机械有限公司009499,9.1324e+017,1,,国家级,7,1,6,-2323432,16970,"(14480.0, 17855.0]"
鼎盛网络集团有限公司009500,9.1385154509709e+017,0,1,,,6,1,343434,17730,"(14480.0, 17855.0]"
博雅智能股份有限公司009501,9.1326e+017,1,1,省级,1,4,5,565,3280,"(49.999, 3780.0]"
中原医药有限责任公司009502,9.138491030361e+017,1,0,国家级,6,7,5,565,24540,"(21364.0, 24660.0]"
金鼎贸易有限公司009503,9.1342e+017,0,1,省级,6,3,,565656,12670,"(10954.0, 14480.0]"
宏达科技有限公司009504,9.1306138e+017,0,1,省级,2,4,6,565656,9600,"(7370.0, 10954.0]"
华信智能集团有限公司009505,9.1338468985803625e+017,0,0,省级,1,4,3,343434,25010,"(24660.0, 27972.0]"
联创智能有限公司009506,9.137995607e+017,1,0,市级,3,6,4,5656,25670,"(24660.0, 27972.0]"
创元机械有限责任公司009507,9.1380402940e+017,0,0,县级,7,,3,565,29500,"(27972.0, 31471.0]"
创元生物有限责任公司009508,9.13853830959e+017,0,0,市级,6,7,4,565,27830,"(24660.0, 27972.0]"
创元纺织股份有限公司009509,9.135077239652e+017,1,1,省级,2,6,6,343434,14470,"(10954.0, 14480.0]"
金鼎材料有限责任公司009510,9.1327e+017,1,1,县级,6,,6,565,7350,"(3780.0, 7370.0]"
嘉禾材料有限责任公司009511,9.13494157e+017,0,0,市级,5,4,3,565,9810,"(7370.0, 10954.0]"
永泰智能有限公司009512,9.134930079913443e+017,1,1,,,3,1,5656,4340,"(3780.0, 7370.0]"
宏达信息有限责任公司009513,9.13161598011e+017,0,,国家级,5,4,2,565656,13500,"(10954.0, 14480.0]"
华信化工有限责任公司009514,9.13655730e+017,1,1,,6,7,5,565,19890,"(17855.0, 21364.0]"
创元装备有限公司009515,9.13412389826e+017,1,1,省级,,1,2,6767,23930,"(21364.0, 24660.0]"
永泰环保股份有限公司009516,9.135874e+017,0,0,县级,6,1,3,343434,22560,"(21364.0, 24660.0]"
创元生物股份有限公司009517,9.1306889e+017,,1,市级,1,1,5,676767,25200,"(24660.0, 27972.0]"
鼎盛环保集团有限公司009518,9.13505971398637e+017,,0,县级,6,2,3,-3434545,14300,"(10954.0, 14480.0]"
嘉禾能源有限责任公司009519,9.1332e+017,0,0,省级,6,6,3,565,14130,"(10954.0, 14480.0]"
星河电子集团有限公司009520,9.1303894e+017,0,0,市级,5,6,,565656,19660,"(17855.0, 21364.0]"
星河化工有限公司009521,9.136421e+017,0,1,国家级,4,3,2,5656,23570,"(21364.0, 24660.0]"
星河能源集团有限公司009522,9.134765e+017,0,0,省级,3,,6,5656,15180,"(14480.0, 17855.0]"
远航电子股份有限公司009523,9.1399107534594257e+017,0,1,县级,2,4,,676767,8010,"(7370.0, 10954.0]"
汇通材料股份有限公司009524,9.13087850693e+017,0,1,省级,3,3,6,343434,6450,"(3780.0, 7370.0]"
创元食品有限责任公司009525,9.13352417769469e+017,0,1,,2,,,-3434545,6740,"(3780.0, 7370.0]"
永泰装备有限责任公司009526,9.1364939e+017,0,0,国家级,2,1,1,5656,28060,"(27972.0, 31471.0]"
创元科技有限责任公司009527,9.139927918423753e+017,,1,市级,4,4,,565656,1590,"(49.999, 3780.0]"
启明机械集团有限公司009528,9.13950e+017,0,1,市级,3,4,7,-3434545,26380,"(24660.0, 27972.0]"
金鼎食品有限责任公司009529,9.13508803656e+017,1,0,县级,1,,4,343434,23620,"(21364.0, 24660.0]"
宏达环保股份有限公司009530,9.13872e+017,0,1,省级,2,7,2,-2323432,15560,"(14480.0, 17855.0]"
天成装备股份有限公司009531,9.1371200683395359e+017,1,0,省级,,1,3,-2323432,11180,"(10954.0, 14480.0]"
永泰纺织集团有限公司009532,9.13131196328e+017,0,1,国家级,1,7,6,676767,32820,"(31471.0, 35000.0]"
启明建设有限公司009533,9.13592e+017,0,0,县级,7,1,6,-2323432,3880,"(3780.0, 7370.0]"
盛世建设有限责任公司009534,9.1305e+017,0,0,,3,,3,565656,10670,"(7370.0, 10954.0]"
华泰物流有限责任公司009535,9.13711358e+017,1,1,国家级,7,1,6,343434,31000,"(27972.0, 31471.0]"
盛世电子有限公司009536,9.13677847e+017,1,0,,7,,3,343434,25090,"(24660.0, 27972.0]"
远航机械股份有限公司009537,9.1318140311708e+017,1,1,,2,2,6,565656,15180,"(14480.0, 17855.0]"
汇通材料集团有限公司009538,9.13844154647063e+017,0,1,市级,6,6,4,-2323432,14800,"(14480.0, 17855.0]"
天成能源有限公司009539,9.13672004162e+017,0,0,国家级,6,1,3,5656,4030,"(3780.0, 7370.0]"
华泰网络有限公司009540,9.130037e+017,1,0,国家级,5,2,4,-3434545,25680,"(24660.0, 27972.0]"
星河科技有限责任公司009541,9.13564476436e+017,1,,,4,,6,-3434545,18100,"(17855.0, 21364.0]"
汇通电子集团有限公司009542,9.13364820817e+017,1,1,县级,3,1,4,6767,16190,"(14480.0, 17855.0]"
启明纺织集团有限公司009543,9.13323912498596e+017,0,1,,6,5,6,5656,15830,"(14480.0, 17855.0]"
联创网络有限公司009544,9.13383493970e+017,0,1,省级,3,6,5,5656,12930,"(10954.0, 14480.0]"
创元化工股份有限公司009545,9.13192410e+017,1,1,县级,7,4,5,6767,10880,"(7370.0, 10954.0]"
远航物流集团有限公司009546,9.1329771946e+017,0,1,,,2,,-3434545,12440,"(10954.0, 14480.0]"
华泰环保有限公司009547,9.134915e+017,1,,,6,2,5,676767,14450,"(10954.0, 14480.0]"
金鼎网络集团有限公司009548,9.1345908226477100e+017,1,0,县级,3,3,5,6767,12450,"(10954.0, 14480.0]"
博雅网络股份有限公司009549,9.1360563555e+017,1,1,国家级,5,2,5,565,21080,"(17855.0, 21364.0]"
启明建设有限公司009550,9.1352640327e+017,0,0,国家级,5,3,6,676767,7100,"(3780.0, 7370.0]"
远航电子有限公司009551,9.1349852673426066e+017,1,1,国家级,4,2,2,-2323432,6150,"(3780.0, 7370.0]"
盛世建设股份有限公司009552,9.1335249180633354e+017,,,,,2,2,5656,21430,"(21364.0, 24660.0]"
金鼎物流集团有限公司009553,9.1306190577e+017,1,,市级,4,6,1,6767,5720,"(3780.0, 7370.0]"
联创物流集团有限公司009554,9.133622177210129e+017,1,0,,1,4,1,676767,33280,"(31471.0, 35000.0]"
联创食品有限公司009555,9.13413658e+017,1,1,县级,6,2,6,565,2180,"(49.999, 3780.0]"
瑞丰建设集团有限公司009556,9.1340410e+017,1,0,国家级,4,6,5,6767,22110,"(21364.0, 24660.0]"
宏达电子有限责任公司009557,9.1350e+017,1,1,县级,5,5,4,565656,17760,"(14480.0, 17855.0]"
博雅食品集团有限公司009558,9.139074004305446e+017,1,0,县级,5,4,7,565656,26860,"(24660.0, 27972.0]"
天成医药有限责任公司009559,9.13579841718e+017,0,,市级,5,2,2,565,26450,"(24660.0, 27972.0]"
鼎盛智能集团有限公司009560,9.1374970164047756e+017,1,1,省级,3,2,6,6767,24590,"(21364.0, 24660.0]"
宏达机械有限责任公司009561,9.1367141e+017,1,1,市级,7,7,2,-2323432,33090,"(31471.0, 35000.0]"
华信智能有限公司009562,9.1313705742219e+017,1,0,市级,2,4,3,-3434545,5380,"(3780.0, 7370.0]"
创元装备股份有限公司009563,9.1379982939e+017,1,1,省级,,3,2,676767,5000,"(3780.0, 7370.0]"
启明网络有限责任公司009564,9.1396612406e+017,,0,省级,5,6,6,5656,17920,"(17855.0, 21364.0]"
启明化工有限公司009565,9.1363235135427e+017,1,0,市级,2,5,7,676767,29100,"(27972.0, 31471.0]"
瑞丰材料股份有限公司009566,9.134565572037e+017,1,0,省级,,1,6,565,28410,"(27972.0, 31471.0]"
创元物流有限公司009567,9.13742e+017,0,1,市级,5,3,3,-2323432,3530,"(49.999, 3780.0]"
瑞丰能源有限公司009568,9.1326627393181e+017,0,0,市级,3,,6,343434,7130,"(3780.0, 7370.0]"
启明智能有限公司009569,9.13403826e+017,1,,县级,3,2,2,-3434545,7020,"(3780.0, 7370.0]"
盛世物流股份有限公司009570,9.1376823994e+017,1,0,省级,6,5,7,565,5820,"(3780.0, 7370.0]"
汇通科技有限责任公司009571,9.1312248956572934e+017,1,1,市级,4,6,4,565,7830,"(7370.0, 10954.0]"
创元医药有限公司009572,9.1327e+017,1,1,,2,6,,565656,17280,"(14480.0, 17855.0]"
汇通能源有限责任公司009573,9.1391088881081554e+017,1,0,县级,1,5,6,-3434545,20680,"(17855.0, 21364.0]"
星河建设股份有限公司009574,9.13085009197e+017,1,0,县级,1,3,7,5656,12720,"(10954.0, 14480.0]"
远航材料有限责任公司009575,9.138510770348e+017,1,1,国家级,2,3,7,5656,27910,"(24660.0, 27972.0]"
星河食品有限公司009576,9.13968348306e+017,1,0,市级,7,2,7,565656,28080,"(27972.0, 31471.0]"
博雅建设有限公司009577,9.130069918e+017,0,1,,3,3,,676767,4250,"(3780.0, 7370.0]"
博雅环保有限责任公司009578,9.1364350801e+017,0,1,市级,4,2,3,565656,6080,"(3780.0, 7370.0]"
华泰医药股份有限公司009579,9.13631650714354e+017,0,1,市级,4,6,3,-2323432,12470,"(10954.0, 14480.0]"
华泰纺织有限责任公司009580,9.13561130928868e+017,0,0,市级,5,6,5,5656,3750,"(49.999, 3780.0]"
瑞丰环保集团有限公司009581,9.13006720646e+017,0,1,国家级,2,,2,565,3940,"(3780.0, 7370.0]"
